,Total Cost,Heat Value,Electricity Value
PV,679.8440701094011,0.00011137801693994268,0.0016273178719957747
BES,389.00416326414467,0.00022282119100367642,0.008059650833512701
TES,-0.19450872513892437,1.0114911829733203e-05,-2.8408066676810506e-08
EL,50.0191515243719,5.604598680546599e-08,-2.467099717506453e-05
FC,50.301581094776836,8.326672684688675e-18,1.3935388088882433e-05
