Iteration,Norm1PrimalResidualHeat,Norm1PrimalResidualElec,Cost,HeatValue,ElecValue,Norm2DualResidualHeat,Norm2PrimalResidualHeat,Norm2DualResidualElec,Norm2PrimalResidualElec,WeightedHeatValue,WeightedElecValue
0,35350.491982938314,21525.719527403027,-1842.690523067035,0.0,0.0,29.469214125183736,508.18805719312587,14.244797921291399,235.31863872631214,0.0,0.0
1,27978.524063696437,3474.02869893897,16964.08104326169,3535.0491982938343,2152.571952740303,73.40289164145953,412.73006452231346,19.623752117945475,53.77635412101169,0.7324891379914894,0.2608448829694217
2,2139.6032093988288,636.662404643949,7833.650216533176,754.5720495178134,2499.954183232367,52.89916056737321,42.75516941953,7.628316531374936,13.06871665687354,0.13952901617526448,0.29798485558659377
3,483.569584889093,434.96638253200945,5988.489161545224,597.268595603136,2550.0845965121316,17.02947458109417,7.717472221138596,6.330343690607999,10.035920105445339,0.09199154961166395,0.30271255966737504
4,508.37460783545646,347.2870011565681,5607.6857689675835,586.105885534603,2571.9186141083696,5.925281268060784,7.65892147750332,5.01783969186389,8.393680339719342,0.090890194048542,0.30370056739990076
5,255.73351780922815,304.72217747222396,5411.3473359509535,544.4158462592824,2571.8840382439416,2.3225640337982854,4.422087072501737,4.651619932779655,7.329271102097957,0.08326851748581217,0.3026733663554938
6,166.40299861210192,258.1329487915173,5290.729724313925,527.5120843608245,2571.8374746950476,1.9325214259112535,3.2196361015696695,4.094038121722522,6.216154359035911,0.08009969763143623,0.30172913680370717
7,141.98837936212868,207.99290569789915,5232.607781988757,529.9338873893996,2567.696927904638,1.6534893699492128,2.994421406626013,3.3557546952561634,5.500558766193476,0.08117598477204636,0.30052679117043507
8,124.70499220058802,197.19875767803393,5201.910722848704,528.709845745244,2557.725067397392,1.3877345268593726,2.458986102438468,2.3202819152136316,5.358091065539131,0.08147019497118327,0.298858639404954
9,126.62919581144205,179.4472119621864,5180.62913088082,522.8984238341408,2545.166313602451,1.1091687284893244,2.2907139625277666,1.540978921761905,4.990285791792239,0.08088958806922494,0.2970598218138975
10,93.86092621266056,138.64688169774672,5160.294217278389,515.6541455618408,2534.0534928113466,0.8963258078747476,2.0615736565930507,0.9932751371259195,4.133340547095772,0.0799354728678221,0.2955849477450642
11,65.36116510358755,108.64682317732353,5145.467248498733,511.6911629984883,2526.1880200715636,0.7994138184370327,1.7100136137455486,0.5907283951643398,3.2397449012388617,0.07941591922077326,0.29465972356672765
12,45.012522053845686,89.89037100124453,5136.815192439323,510.79501046344905,2521.21609381704,0.7426564014047154,1.4234153094800173,0.48335468997834874,2.5383008723814373,0.07926774836540858,0.29415595155127633
13,32.67749057757631,72.3185410546317,5131.398191113049,510.50235940645,2517.9901999318827,0.7022657292637483,1.1153872191409098,0.43260065132047265,2.035997436961801,0.07910534751172915,0.29387167107876916
14,34.393734601817194,56.25485839511288,5127.555664366152,510.48388900965557,2515.70900700405,0.6617363473801604,1.181823868861056,0.4014124750473159,1.6145795821585518,0.07903532239062061,0.2936650901733897
15,33.05123046252431,49.05816132662882,5125.400432367228,510.59793240161457,2513.99763989999,0.6163521970363111,1.2332668745808415,0.366710728302505,1.4996585884521314,0.0789638950020078,0.2934788906716919
16,19.280930735986708,41.88614092505234,5123.559246486303,510.72934143328024,2512.482174977572,0.596928829420852,0.709968512255964,0.3469106562726056,1.2907989652932228,0.07890109319720506,0.29327677552666204
17,15.502420070375853,31.0055539743645,5121.287068982603,510.66414343720703,2511.1800257362493,0.5790940205262287,0.5294885317632494,0.3228119378368373,0.9852087971401506,0.07889276362007483,0.2930846718751343
18,13.419528354310804,24.32753257204834,5118.575465273589,510.46787451743984,2510.1494317144106,0.5687448765001488,0.6456011144879177,0.3050720178395001,0.7507952349318583,0.07888555056725577,0.2929310128803503
19,10.391123562376965,21.22902049000863,5116.126033851007,510.2696441793458,2509.48144090476,0.5598847795247746,0.36482609979699,0.2873283906428164,0.7160036891293752,0.07885465545238932,0.29283991489841804
20,11.094279072760102,19.643081545637855,5113.874743523882,510.09153996666987,2509.0893761327047,0.5498708746511158,0.39428182631326764,0.2639439842437341,0.6112228798861168,0.07883971104366817,0.2927948850204252
21,11.491429340770537,17.725756939454385,5112.012238041821,509.8745696926389,2508.90721609915,0.5362967949094735,0.6526953851483746,0.2513648760418065,0.5451744415409283,0.078802334564875,0.2927804668834925
22,7.499547235676344,16.744874902749828,5110.385876711711,509.6726391150244,2508.807545338366,0.529952776371743,0.23578417683034858,0.24909923313929996,0.5386747028429536,0.0787509175559975,0.2927719720880102
23,9.555264462883045,15.28902330265533,5108.889835808159,509.48774065423163,2508.73564201121,0.5237414054319253,0.36174044750330864,0.23845612988090722,0.5214010736008436,0.07873783383950636,0.2927587317192182
24,9.260102289645591,12.86244622152954,5107.512643579595,509.3996117458087,2508.614737632938,0.517562266422156,0.3405749413781734,0.23775948679987194,0.4713381313151899,0.07873178065819267,0.29273310426516713
25,7.409804652716677,11.269841416363011,5106.164840140861,509.31959846962894,2508.4347917006467,0.5146414267143408,0.2815744955203492,0.23156412132289697,0.4490504345314177,0.078730970054365,0.2926984965194502
26,8.182671994981906,10.778897574844025,5104.760295194889,509.2471524282372,2508.193697818739,0.5091327944911597,0.3064278002907774,0.22339827167688653,0.4505073549873398,0.07872965691994008,0.29265684287127286
27,8.382403592332976,10.770716401167112,5103.341172085361,509.1679320734926,2507.9283424179,0.5045041426147537,0.34901861076518415,0.219012477727162,0.46320584888306066,0.07872323851295643,0.29261574412198765
28,7.5952764570555455,10.83406918144998,5102.099719819334,509.1003629667517,2507.6533875004393,0.4999818030444741,0.3023039913279119,0.21491439731633347,0.48255005106860405,0.07871350950812825,0.29257731302893564
