,Total Cost,Heat Value,Electricity Value
PV,1828.1341463832691,0.0009924995995752,0.023734211625128038
BES,371.87275155725274,0.000696039504767749,0.007133589531371065
TES,-0.13599917532798522,-3.80929552336683e-05,-1.4904780712236372e-07
EL,48.97450504661925,-3.811547544632712e-05,-0.0010237913580729682
FC,146.4240586957545,0.0017806168863429568,0.0048175319036694
