Iteration,Norm1PrimalResidualHeat,Norm1PrimalResidualElec,Cost,HeatValue,ElecValue,Norm2DualResidualHeat,Norm2PrimalResidualHeat,Norm2DualResidualElec,Norm2PrimalResidualElec,WeightedHeatValue,WeightedElecValue
0,35571.196047782854,107065.22992431922,-13047.96927528423,0.0,0.0,14.706929242391869,509.47460395858184,3.957536941057131,1161.5453186755713,0.0,0.0
1,27996.35933874806,66790.94115203155,-698.69592385034,1778.5598023891523,1070.6522992431921,35.66322315335585,417.94354478603816,3.236208932970028,804.5761417356468,0.3667606965082928,0.12376104121301028
2,894.4105529657807,18818.784714307138,300.02151028208095,378.77267361542215,1738.5617107634675,32.67966950036293,12.703935436130838,2.7515899058760898,223.80326270912082,0.06698103328644027,0.2012302789614986
3,803.4347968793975,12106.557382578496,1668.4328061895856,408.6625295726312,1926.7495579065403,3.385515015057866,10.629121710600796,1.4326414948111021,161.6558377462222,0.07058521830771153,0.22394842365996614
4,562.9755816752732,8417.651149408031,2683.763174774795,445.832824722801,2047.8132514362185,1.0918550495026151,8.141334522021788,1.2254539318716455,120.09331315331451,0.0758133750484012,0.23946433125853375
5,366.03554686107196,6501.767082736501,3225.0216400661943,461.8645715113577,2131.8850858211254,0.9240963756836463,6.165139235992983,0.8438077645876446,96.63343813256195,0.07709134985042114,0.25047483387271996
6,305.01253026633316,4899.81849381039,3731.692787594332,471.36979527880754,2196.7059888943268,0.856115600316509,5.234094060417313,0.6290857873064231,76.31040772946623,0.07765782627815634,0.25900528130739664
7,251.33779952685197,3698.4955413858956,4110.620830851942,480.3734043034664,2245.1474578405405,0.8454924621453273,4.607428070833175,0.5535904289894108,61.72782346490516,0.07855884243598898,0.265227096326952
8,183.14966273960258,2844.8942068974497,4360.621672546116,486.1238887590404,2280.7387380614186,0.7963231250524445,3.5805050139549217,0.47649073753252774,51.17997882143626,0.07881473185065589,0.26978312240176794
9,139.2991336304826,2378.185916222849,4503.65270927929,489.5543591636705,2307.594774320304,0.7451229192236745,3.3644712373059367,0.3963222250072833,44.71720525794362,0.07886895403606152,0.2732752804431209
10,120.93596650700124,2066.211922665167,4603.273743642925,491.3905008463876,2329.3446091761143,0.6904283355273926,2.9642612057130737,0.27269946408251344,40.20001483214618,0.07881652730283112,0.2760674305377655
11,89.07411260062139,1701.2215211381188,4700.172200023989,492.9819837983141,2347.693185049374,0.6571615514165898,2.530801624354643,0.25772920459054866,34.75115602464729,0.07880683323601026,0.2783889217582051
12,72.85306324981858,1428.5680317731885,4771.104253503433,494.3669104222119,2362.647869779792,0.6257515036177164,2.17168630211085,0.24719481379044783,29.535384094561657,0.07879221677303803,0.2802239085915689
13,65.71630759429803,1168.7808234480742,4831.425833243895,495.3133219078678,2374.9654878774604,0.5981184414770156,2.078660165583049,0.227116192080913,24.10197027687671,0.07876749110948847,0.2816490848184796
14,50.57468119645367,951.2649480530498,4881.556071258958,496.2085887717588,2384.962942805256,0.5743527908767,1.5272459170150383,0.20452648585077168,19.48594163030531,0.07875220002070227,0.28273854696734346
15,42.30249585694934,799.0175464807955,4919.493732802024,496.9787229592094,2393.087591743577,0.5611618357708258,1.2546944413378773,0.16896394811933768,16.79515508686591,0.078766014872972,0.2835650178367649
16,39.8111492032426,720.2224962589602,4944.787924421058,497.6141907350794,2399.830926047396,0.5501462364644274,1.0806704918907795,0.13243563840366385,15.59991922791718,0.07880062934855159,0.28419374024096544
17,39.99298756781212,683.502192798107,4959.038338849595,498.1060087176064,2405.647427847404,0.5382990110687579,1.1202720780422888,0.11324553515173023,14.992393862855772,0.07882407715985688,0.2846818460007658
18,38.21056167944047,661.3839055983893,4964.82713885476,498.51136098354146,2410.8961094003566,0.5269877925686006,1.0039079495811107,0.10314104196001606,14.50525834779251,0.07882484796400066,0.2850857572153288
19,38.162538392275884,634.9967560717805,4966.5746774268855,498.9790918362042,2415.8579468187404,0.5179980314062947,1.0433090335969861,0.09273840138610924,14.08125661942321,0.07884544109452024,0.2854522334567619
20,35.744670498863194,605.9992683191767,4966.311418342731,499.4242201335412,2420.670117768415,0.5105837466502258,1.0028909296016737,0.09050127952113425,13.69519746036033,0.07885304212392627,0.2858088376599781
21,32.773687206715245,575.7595607877479,4965.575173736482,499.8496086118356,2425.397510368591,0.5015576368331581,0.8883560373253009,0.08922339157823983,13.195185057776355,0.078854639122515,0.28616381513224876
22,34.49942017735651,532.0398215098409,4969.618293135873,500.2195850033452,2430.0557139477637,0.49266836427562094,0.9440057292584358,0.09188399916714002,12.413339283430991,0.07885079240561212,0.28652032517459325
23,31.21429408839676,488.13833118102167,4975.94664270437,500.65789364753994,2434.461856547752,0.48236659118698133,0.8608303252318629,0.09340142789892067,11.511191364569976,0.0788400936153449,0.28685880776548534
24,32.952935833085405,456.30964153489384,4982.64333219425,500.98517684985654,2438.5421927503253,0.4718697882916485,0.988020841864501,0.09108362179203905,10.943241079898074,0.0788279956414598,0.2871707938460686
25,29.53016148836594,419.703952704914,4988.400210449731,501.3153323532609,2442.2893375728036,0.46140243868097225,0.8149735302994416,0.0929528719679022,10.346935914563709,0.0788191859203829,0.28745166888990964
26,25.84155404761183,381.969518119748,4994.648158982788,501.6309863589132,2445.7410281959965,0.4502635630918242,0.7494188401073353,0.09238354830408273,9.72322264724172,0.07883267050109483,0.2877080426858727
27,25.20739865756866,349.9395949391433,5000.497831848178,501.8428066495921,2448.8912217222764,0.4406122283825778,0.7607609659678849,0.09091339608908765,9.086198768989222,0.07883778003671775,0.2879413256810508
28,21.429585650432568,322.58857241393315,5005.538235922994,502.11749959318865,2451.7539351851847,0.431522732477323,0.7143451258207174,0.08985790876064341,8.544449176626527,0.0788522107758628,0.28815287834187914
29,21.3478672433359,298.6514222387807,5009.440710764894,502.31161834349115,2454.368233066717,0.42117143481033625,0.6635346606694252,0.0878037028952257,7.856973646175552,0.07885122667452783,0.2883463248597628
30,18.904027842780096,285.639970201279,5012.738836022778,502.54108163225567,2456.7691060603606,0.411147845699381,0.5635711088329036,0.08090428165018262,7.492245863924059,0.07886072758161711,0.28852343378733514
31,17.752498276878637,278.26222112080166,5015.492497211004,502.7635599101671,2458.987268317769,0.4022881606101112,0.562242611706359,0.07437933266861307,7.274045639031247,0.07887740559297626,0.2886848018314718
32,17.88500858645899,264.0560173222285,5018.381375528854,502.94936879993764,2461.0514611064236,0.39205769658985645,0.5316651042431948,0.07272952059738752,6.962449006230102,0.07888806857115906,0.288832579550489
33,17.50268006111031,248.08921015965663,5021.74136558453,503.1450640557404,2462.951694659586,0.381225211725766,0.5356726930147837,0.07568284899140362,6.558692700192008,0.07889978443045363,0.28896688209553334
34,16.27395332202813,236.71335641110858,5023.485062328144,503.2509606576631,2464.679956022276,0.37123271538131136,0.5188250611640127,0.07076585616967561,6.312706213485476,0.07890066348751743,0.28908692482341636
35,15.959446320549812,227.53177195743032,5024.753212759594,503.34011166878616,2466.2934854100913,0.35972973819379817,0.5351781077675188,0.0736200336485381,6.131908181462724,0.07890516085404531,0.289197844530233
36,15.505852652471425,219.7338555687486,5026.177088573704,503.3919606573384,2467.8139006692995,0.3478753016802756,0.5317450974205109,0.07011137376912813,5.9870297412814475,0.07890249881561072,0.289301052529196
37,15.045585172531474,209.77565169108595,5028.082568371346,503.40039488070767,2469.2415164134604,0.33593381187105,0.47626372912747833,0.06993202175560617,5.8245129877731125,0.07889026875657568,0.2893966376513579
38,14.587669824170362,202.60492612910716,5029.742006200614,503.45960099846985,2470.5540510327874,0.32470465052880854,0.4482232622656923,0.06647909987546165,5.7281887668624085,0.07889354960591648,0.28948284354617093
39,11.237749054508535,198.72991006213252,5031.762883800322,503.5625527467381,2471.762804688453,0.31627163303014905,0.3666561384526929,0.0658206663758969,5.635375645770566,0.07890061410140091,0.2895607555544637
40,11.635968182136889,196.95630838132493,5033.879796203626,503.588306863962,2472.866245280526,0.3071234747723286,0.39694897893310216,0.067113856744432,5.499025926245173,0.07889401304701942,0.28963022340841355
41,11.871345286568777,192.34368424662503,5035.6716478089875,503.59913131715564,2473.8626544098047,0.29705826537642216,0.40358037202061176,0.07377776617358117,5.341883163767847,0.07888356708414994,0.28968990870261757
42,10.93335380575435,188.78278341013356,5036.6076801155,503.6462378437581,2474.761905204761,0.2864734298360423,0.350673606170424,0.07197712733390554,5.197505116779621,0.07887929889368346,0.28973998713985005
43,10.910788456160182,184.44107804639307,5037.571598673834,503.652881161162,2475.602935367799,0.2776316285346692,0.3661726646404082,0.06523707162893178,5.151514927069698,0.0788668536531925,0.28978419445913545
44,10.738190034942004,182.05571825542918,5037.695031363549,503.5631398308005,2476.388926562147,0.26828341106690345,0.35711353971362886,0.06515968673797957,5.140017282158305,0.0788341494527302,0.2898224888738581
45,9.38974255831699,179.98447520650222,5037.777098139127,503.520142698125,2477.1432518228694,0.2602401050159377,0.3327501778186714,0.06547157796995785,5.153049112178036,0.0788124795790022,0.28985755764868326
46,9.656880667683868,178.8396287604523,5037.93581778575,503.5089171945947,2477.8697670686497,0.2523806376252632,0.3083852475656086,0.06320552133433996,5.1723474120354895,0.0787994123042117,0.28988954537919176
47,10.367709573039669,180.19902656819445,5038.271763788075,503.49915117167944,2478.5690139503213,0.24522130695392272,0.32150334052156493,0.0619518458192909,5.19213836774727,0.07878601184408918,0.2899187639040874
48,9.800015443804819,180.57414046258864,5038.586642054323,503.3935556742286,2479.2421504240874,0.2375579402431221,0.3191712615311585,0.06182999225732985,5.20611681797697,0.07875094447802107,0.289945497812642
