,Total Cost,Heat Value,Electricity Value
PV,2794.9722069555264,0.0028978536624135603,0.044382489805378005
BES,468.85081442501587,-0.0006615933803482035,0.009090950109284311
TES,-0.05911227202838439,-6.196279659940509e-05,-1.4484304454705686e-05
EL,101.70297547517403,-0.00010124054445706588,-0.004345495524557763
FC,51.367776176322764,5.916674368634847e-05,6.168697411571556e-05
