,Total Cost,Heat Value,Electricity Value
PV,1607.2685101657894,0.0007634032984573638,0.02500243317256901
BES,266.7134229697355,-0.0002829068034605518,0.0013963017642606886
TES,0.013904961864075943,-0.0001552039548674257,7.98021200002358e-06
EL,27.364289792220617,9.376290739020186e-06,-0.0002601844015232909
FC,1692.988646806101,0.016484579507002335,0.06148286077525415
