Iteration,Norm1PrimalResidualHeat,Norm1PrimalResidualElec,Cost,HeatValue,ElecValue,Norm2DualResidualHeat,Norm2PrimalResidualHeat,Norm2DualResidualElec,Norm2PrimalResidualElec,WeightedHeatValue,WeightedElecValue
20,29.998629047873983,43.44797055431921,5091.338950536294,505.3484672656694,2505.843892897068,0.45599849434715733,0.9068280697199436,0.20479866608874844,1.4677112411749176,0.07868766338879539,0.2923517647706615
21,26.237347815282686,38.55310996413349,5088.937275403492,505.13974436938076,2505.1931057689944,0.44779524815697064,0.7353868466682381,0.19040778108003223,1.4233120595187774,0.07864019671853802,0.2922800516414106
22,25.046276577850993,33.09287715403141,5086.77600474966,505.016842324219,2504.5655323486017,0.43898523815334956,0.8790149447432307,0.19167249092867883,1.3595474035265118,0.0786084415435509,0.2922090514613346
23,22.845539587246453,29.16742699864187,5084.8376057308105,504.9061838846604,2503.930957176864,0.42986134724049263,0.711066894111388,0.18871779677700673,1.345083996185384,0.07856569763246199,0.2921364487437889
24,24.067699572983162,27.136276713691668,5082.812340941145,504.8305917257615,2503.249257936034,0.4212549621762306,0.7666702839604774,0.17789150391366568,1.263711085201892,0.0785470746869624,0.29205661067831196
25,23.337564954363973,25.76286965768749,5080.6374966004805,504.7525054652782,2502.56902897374,0.41178248051399113,0.724787831499931,0.16963200971177647,1.194193706187269,0.07852443495010196,0.29197454227779673
26,22.369065572837588,24.015143269398823,5078.748985648817,504.7556418755498,2501.913056352388,0.40194866417261366,0.6705517792892647,0.1659111376446085,1.145304070795335,0.07851407868716463,0.29189551285663085
27,19.268657103839473,22.40554757963434,5076.963391537862,504.7789670965662,2501.267577036713,0.3957776787944962,0.5712115081805055,0.16733798119251558,1.0364614475501208,0.0785151087072946,0.2918184413254076
28,20.775821534835348,21.597259289578986,5074.9467993007065,504.7238002226812,2500.6552681283397,0.3836717352039412,0.6447329978230554,0.1603884991536443,0.9508350286630411,0.078494469802292,0.29174568930934636
29,19.440639142696842,20.689817199961116,5072.952140658068,504.7550267322566,2500.0912246207604,0.3745454044582844,0.5986485521927737,0.16240084285197293,0.8802054930839457,0.0784954905963542,0.29167753617787406
30,20.223035214637076,19.89780061608691,5071.285240845408,504.80033985843676,2499.605028412967,0.3638813516402201,0.6394122725705561,0.15277472063282227,0.9169189711785232,0.07849715409070099,0.2916155862470322
31,20.61114523783289,19.23010694963695,5069.761374072343,504.8033618432115,2499.167739163572,0.3513880990054197,0.6263182317863715,0.14834681662855448,0.9505252686775332,0.07848850638879154,0.29155668332894746
32,17.331784686016675,18.24509637952656,5068.666352699788,504.8971366413895,2498.7323205938146,0.34226079462884706,0.576559893997457,0.14677580722469213,0.9671247077511526,0.07850143434399817,0.2914956693813628
33,15.597267537341722,17.421509349591197,5067.827008157674,504.97574444132323,2498.2733465634224,0.33377233479181845,0.5064486684227562,0.14596605826706002,0.953376315409737,0.0785072125153338,0.2914299495606487
34,15.43781652821416,16.45113467204435,5066.654068121486,504.9206302776601,2497.791128660042,0.32263086401318614,0.48085165558385756,0.1484111340261051,0.9289129835805551,0.07848566558744267,0.29136106929900357
35,16.322290456432388,16.523048696889052,5065.686162309617,504.97002964085254,2497.2896078044605,0.3137382889079767,0.5138170593945094,0.1392490419684734,0.9528396907288079,0.07849109236749777,0.2912894239961001
36,16.235500190690036,16.85459963520383,5064.924879882549,505.05985837484417,2496.7647274885203,0.30412495334194023,0.5372713523085952,0.13397031625758574,0.9681936406612239,0.0785028870326373,0.29121480864226035
37,15.251394835106067,17.366255809858675,5064.103135950653,505.0561146173098,2496.2303167435953,0.29595050754119306,0.4773054054739577,0.13737964904514907,0.9845131344976764,0.078494962699669,0.29113886935864497
38,13.925144834305412,17.59941891676541,5063.358910219597,505.031748441193,2495.684265184534,0.28629340085913035,0.4115374837538228,0.13006412264528203,0.9899704509810381,0.0784805902156998,0.2910619978919589
39,14.348289377224773,17.470557571891092,5062.6508886556285,505.0360016529334,2495.11231906969,0.2771488102694411,0.45359100321020496,0.12739635929815077,0.9896372023343567,0.0784771060507947,0.2909817404379228
40,13.183410216441679,17.3931345192749,5062.053952427623,505.0025625574534,2494.528274610986,0.2687967752448788,0.4297045345543605,0.13070907143433175,0.9898608446054723,0.0784643623489254,0.2909003495495248
41,12.962032756995828,16.77227828750194,5061.304061582447,504.92866281719324,2493.926022335635,0.26140352758479196,0.4408020787321862,0.12687080341784576,0.9408442102859006,0.07843854993496224,0.2908170217166821
42,12.119928580180366,15.2805873925331,5060.094678133377,504.7811025632011,2493.3467860132814,0.2539578165654467,0.3877541625381315,0.1281772419959051,0.859487205747234,0.07839533070298556,0.29073861346973984
43,11.00873946171599,14.545376423759407,5059.011061734259,504.6973296786451,2492.8342391594015,0.24566179380345654,0.3876775886234665,0.12197041631833892,0.8573974006058094,0.07836554556400824,0.2906716738628271
44,10.538331040558974,15.1819299106158,5058.32461920529,504.6631700910182,2492.3806321854754,0.23941957839150546,0.3514043162639328,0.12088634614809905,0.8755840142836864,0.07834537203713171,0.29061402896114585
45,10.758718488537795,15.358308179948631,5057.874520718492,504.6149880555837,2491.944318502937,0.2317974556193353,0.3554737327102594,0.12013515657652381,0.8779018452897368,0.07832730443723965,0.29056088665195895
46,10.239299230263084,15.120410007869124,5057.48386301833,504.532623276897,2491.496738712209,0.2248195778118974,0.32646032353643073,0.11952821148630216,0.8655414684980121,0.07830227036919395,0.29050761480695975
47,9.831557935060909,13.933333563906093,5056.976454314852,504.4338094099329,2491.02608434468,0.21934659635566583,0.3582845092438939,0.11630712246315067,0.8205904262360336,0.07827263517524864,0.29045123934343453
48,9.24659175279836,13.125029434076662,5056.3514754357875,504.3390943224772,2490.5498828813725,0.21434445167375646,0.3888119393723887,0.11787911646888997,0.7713243162164259,0.07824210562535075,0.2903929291494141
