,Total Cost,Heat Value,Electricity Value
PV,1474.2592208614622,0.0006130547351886439,0.02297011384500906
BES,255.72730885600416,-0.00028911030101461935,0.0023147508248063326
TES,-0.015149656808353014,-0.00011054742151270226,1.1948584158410585e-05
EL,21.41066949729284,-3.920972193471987e-06,-0.00015838016976260036
FC,2614.5778538242794,0.028583573326851165,0.10703845968522535
