,Total Cost,Heat Value,Electricity Value
PV,2346.604411736412,0.0018085749563778138,0.03539197803167339
BES,441.1729797155567,-0.00023517330712465522,0.007557081832574589
TES,-0.10851992936416838,-5.719723908799804e-05,-9.21796144460659e-06
EL,78.74111153744163,-8.401684340857859e-05,-0.003151322848963191
FC,50.9065853982902,-3.5576062185904703e-07,-7.669335765259171e-05
