,Total Cost,Heat Value,Electricity Value
PV,1852.963823995294,0.0010009316237122859,0.024374484718379996
BES,410.9295181535155,0.00016373839070368872,0.0057637406267884795
TES,-0.14887984259209283,-2.4933137412427167e-05,-4.967619561776123e-07
EL,56.644442053165406,-4.233212808304743e-05,-0.0014000895247260764
FC,47.62806636238916,6.261955472367473e-05,-0.00021202041595461222
